sale_id,product_id,customer_id,sale_date,sale_amount,location,country,processed
485,42,24,2023-07-23,875.99,San Antonio,United States,0
486,11,56,2023-11-04,432.10,Sochi,Russia,0
487,25,34,2024-01-19,764.32,Lviv,Ukraine,0
488,66,79,2023-02-11,199.95,Nairobi,Kenya,0
489,34,56,2024-05-21,875.34,San Jose,United States,0
490,1,1,2024-05-21,875.34,Porto,Portugal,0
491,2,3,2024-05-21,875.34,Sao Paulo,Brazil,0
492,12,78,2024-02-14,489.22,Bahia,Brazil,0
493,15,67,2023-09-11,678.45,Lisbon,Portugal,0
494,88,89,2023-01-22,299.99,Lagos,Nigeria,0
495,30,78,2023-03-14,543.21,New Castle,England,0
496,42,24,2023-07-23,875.99,San Antonio,United States,0
497,23,12,2023-04-21,348.67,Los Angeles,United States,0
498,23,12,2023-04-21,348.67,Los Angeles,United States,0
499,77,45,2023-10-15,124.89,Luanda,Angola,0
500,15,67,2023-09-11,678.45,Lisbon,Portugal,0
501,88,89,2023-01-22,299.99,Lagos,Nigeria,0
502,30,78,2023-03-14,543.21,New Castle,England,0
503,42,24,2023-07-23,875.99,San Antonio,United States,0
504,11,56,2023-11-04,432.10,Sochi,Russia,0
505,25,34,2024-01-19,764.32,Lviv,Ukraine,0
506,66,79,2023-02-11,199.95,Nairobi,Kenya,0
507,34,56,2024-05-21,875.34,San Jose,United States,0
508,1,1,2024-05-21,875.34,Porto,Portugal,0
509,2,3,2024-05-21,875.34,Sao Paulo,Brazil,0
510,12,78,2024-02-14,489.22,Bahia,Brazil,0
511,23,12,2023-04-21,348.67,Los Angeles,United States,0
512,77,45,2023-10-15,124.89,Luanda,Angola,0
513,15,67,2023-09-11,678.45,Lisbon,Portugal,0
514,88,89,2023-01-22,299.99,Lagos,Nigeria,0
515,30,78,2023-03-14,543.21,New Castle,England,0
516,42,24,2023-07-23,875.99,San Antonio,United States,0
517,11,56,2023-11-04,432.10,Sochi,Russia,0
518,25,34,2024-01-19,764.32,Lviv,Ukraine,0
519,66,79,2023-02-11,199.95,Nairobi,Kenya,0
520,34,56,2024-05-21,875.34,San Jose,United States,0
521,1,1,2024-05-21,875.34,Porto,Portugal,0
522,2,3,2024-05-21,875.34,Sao Paulo,Brazil,0
523,12,78,2024-02-14,489.22,Bahia,Brazil,0
524,15,67,2023-09-11,678.45,Lisbon,Portugal,0
525,88,89,2023-01-22,299.99,Lagos,Nigeria,0
526,30,78,2023-03-14,543.21,New Castle,England,0
527,42,24,2023-07-23,875.99,San Antonio,United States,0
528,23,12,2023-04-21,348.67,Los Angeles,United States,0
529,23,12,2023-04-21,348.67,Los Angeles,United States,0
530,77,45,2023-10-15,124.89,Luanda,Angola,0
531,15,67,2023-09-11,678.45,Lisbon,Portugal,0
532,88,89,2023-01-22,299.99,Lagos,Nigeria,0
533,30,78,2023-03-14,543.21,New Castle,England,0
534,42,24,2023-07-23,875.99,San Antonio,United States,0
535,11,56,2023-11-04,432.10,Sochi,Russia,0
536,25,34,2024-01-19,764.32,Lviv,Ukraine,0
537,66,79,2023-02-11,199.95,Nairobi,Kenya,0
538,34,56,2024-05-21,875.34,San Jose,United States,0
539,1,1,2024-05-21,875.34,Porto,Portugal,0
540,2,3,2024-05-21,875.34,Sao Paulo,Brazil,0
541,12,78,2024-02-14,489.22,Bahia,Brazil,0
542,23,12,2023-04-21,348.67,Los Angeles,United States,0
543,77,45,2023-10-15,124.89,Luanda,Angola,0
544,15,67,2023-09-11,678.45,Lisbon,Portugal,0
545,88,89,2023-01-22,299.99,Lagos,Nigeria,0
546,30,78,2023-03-14,543.21,New Castle,England,0
547,42,24,2023-07-23,875.99,San Antonio,United States,0
548,11,56,2023-11-04,432.10,Sochi,Russia,0
549,25,34,2024-01-19,764.32,Lviv,Ukraine,0
550,66,79,2023-02-11,199.95,Nairobi,Kenya,0
551,34,56,2024-05-21,875.34,San Jose,United States,0
552,1,1,2024-05-21,875.34,Porto,Portugal,0
553,2,3,2024-05-21,875.34,Sao Paulo,Brazil,0
554,12,78,2024-02-14,489.22,Bahia,Brazil,0
555,15,67,2023-09-11,678.45,Lisbon,Portugal,0
556,88,89,2023-01-22,299.99,Lagos,Nigeria,0
557,30,78,2023-03-14,543.21,New Castle,England,0
558,42,24,2023-07-23,875.99,San Antonio,United States,0
559,23,12,2023-04-21,348.67,Los Angeles,United States,0
560,23,12,2023-04-21,348.67,Los Angeles,United States,0
561,77,45,2023-10-15,124.89,Luanda,Angola,0
562,15,67,2023-09-11,678.45,Lisbon,Portugal,0
563,88,89,2023-01-22,299.99,Lagos,Nigeria,0
564,30,78,2023-03-14,543.21,New Castle,England,0
565,42,24,2023-07-23,875.99,San Antonio,United States,0
566,11,56,2023-11-04,432.10,Sochi,Russia,0
567,25,34,2024-01-19,764.32,Lviv,Ukraine,0
568,66,79,2023-02-11,199.95,Nairobi,Kenya,0
569,34,56,2024-05-21,875.34,San Jose,United States,0
570,1,1,2024-05-21,875.34,Porto,Portugal,0
571,2,3,2024-05-21,875.34,Sao Paulo,Brazil,0
572,12,78,2024-02-14,489.22,Bahia,Brazil,0
573,23,12,2023-04-21,348.67,Los Angeles,United States,0
574,77,45,2023-10-15,124.89,Luanda,Angola,0
575,15,67,2023-09-11,678.45,Lisbon,Portugal,0
576,88,89,2023-01-22,299.99,Lagos,Nigeria,0
577,30,78,2023-03-14,543.21,New Castle,England,0
578,42,24,2023-07-23,875.99,San Antonio,United States,0
579,11,56,2023-11-04,432.10,Sochi,Russia,0
580,25,34,2024-01-19,764.32,Lviv,Ukraine,0
581,66,79,2023-02-11,199.95,Nairobi,Kenya,0
582,34,56,2024-05-21,875.34,San Jose,United States,0
583,1,1,2024-05-21,875.34,Porto,Portugal,0
584,2,3,2024-05-21,875.34,Sao Paulo,Brazil,0
585,12,78,2024-02-14,489.22,Bahia,Brazil,0
586,15,67,2023-09-11,678.45,Lisbon,Portugal,0
587,88,89,2023-01-22,299.99,Lagos,Nigeria,0
588,30,78,2023-03-14,543.21,New Castle,England,0
589,42,24,2023-07-23,875.99,San Antonio,United States,0
590,23,12,2023-04-21,348.67,Los Angeles,United States,0
591,23,12,2023-04-21,348.67,Los Angeles,United States,0
592,77,45,2023-10-15,124.89,Luanda,Angola,0
593,15,67,2023-09-11,678.45,Lisbon,Portugal,0
594,88,89,2023-01-22,299.99,Lagos,Nigeria,0
595,30,78,2023-03-14,543.21,New Castle,England,0
596,42,24,2023-07-23,875.99,San Antonio,United States,0
597,11,56,2023-11-04,432.10,Sochi,Russia,0
598,25,34,2024-01-19,764.32,Lviv,Ukraine,0
599,66,79,2023-02-11,199.95,Nairobi,Kenya,0
600,34,56,2024-05-21,875.34,San Jose,United States,0
601,1,1,2024-05-21,875.34,Porto,Portugal,0
602,2,3,2024-05-21,875.34,Sao Paulo,Brazil,0
603,12,78,2024-02-14,489.22,Bahia,Brazil,0
604,23,12,2023-04-21,348.67,Los Angeles,United States,0
605,77,45,2023-10-15,124.89,Luanda,Angola,0
606,15,67,2023-09-11,678.45,Lisbon,Portugal,0
607,88,89,2023-01-22,299.99,Lagos,Nigeria,0
608,30,78,2023-03-14,543.21,New Castle,England,0
609,42,24,2023-07-23,875.99,San Antonio,United States,0
610,11,56,2023-11-04,432.10,Sochi,Russia,0
611,25,34,2024-01-19,764.32,Lviv,Ukraine,0
612,66,79,2023-02-11,199.95,Nairobi,Kenya,0
613,34,56,2024-05-21,875.34,San Jose,United States,0
614,1,1,2024-05-21,875.34,Porto,Portugal,0
615,2,3,2024-05-21,875.34,Sao Paulo,Brazil,0
616,12,78,2024-02-14,489.22,Bahia,Brazil,0
617,15,67,2023-09-11,678.45,Lisbon,Portugal,0
618,88,89,2023-01-22,299.99,Lagos,Nigeria,0
619,30,78,2023-03-14,543.21,New Castle,England,0
620,42,24,2023-07-23,875.99,San Antonio,United States,0
621,23,12,2023-04-21,348.67,Los Angeles,United States,0
622,23,12,2023-04-21,348.67,Los Angeles,United States,0
623,77,45,2023-10-15,124.89,Luanda,Angola,0
624,15,67,2023-09-11,678.45,Lisbon,Portugal,0
625,88,89,2023-01-22,299.99,Lagos,Nigeria,0
626,30,78,2023-03-14,543.21,New Castle,England,0
627,42,24,2023-07-23,875.99,San Antonio,United States,0
628,11,56,2023-11-04,432.10,Sochi,Russia,0
629,25,34,2024-01-19,764.32,Lviv,Ukraine,0
630,66,79,2023-02-11,199.95,Nairobi,Kenya,0
631,34,56,2024-05-21,875.34,San Jose,United States,0
632,1,1,2024-05-21,875.34,Porto,Portugal,0
633,2,3,2024-05-21,875.34,Sao Paulo,Brazil,0
634,12,78,2024-02-14,489.22,Bahia,Brazil,0
635,23,12,2023-04-21,348.67,Los Angeles,United States,0
636,77,45,2023-10-15,124.89,Luanda,Angola,0
637,15,67,2023-09-11,678.45,Lisbon,Portugal,0
638,88,89,2023-01-22,299.99,Lagos,Nigeria,0
639,30,78,2023-03-14,543.21,New Castle,England,0
640,42,24,2023-07-23,875.99,San Antonio,United States,0
641,11,56,2023-11-04,432.10,Sochi,Russia,0
642,25,34,2024-01-19,764.32,Lviv,Ukraine,0
643,66,79,2023-02-11,199.95,Nairobi,Kenya,0
644,34,56,2024-05-21,875.34,San Jose,United States,0
645,1,1,2024-05-21,875.34,Porto,Portugal,0
646,2,3,2024-05-21,875.34,Sao Paulo,Brazil,0
647,12,78,2024-02-14,489.22,Bahia,Brazil,0
648,15,67,2023-09-11,678.45,Lisbon,Portugal,0
649,88,89,2023-01-22,299.99,Lagos,Nigeria,0
650,30,78,2023-03-14,543.21,New Castle,England,0
651,42,24,2023-07-23,875.99,San Antonio,United States,0
652,23,12,2023-04-21,348.67,Los Angeles,United States,0
653,23,12,2023-04-21,348.67,Los Angeles,United States,0
654,77,45,2023-10-15,124.89,Luanda,Angola,0
655,15,67,2023-09-11,678.45,Lisbon,Portugal,0
656,88,89,2023-01-22,299.99,Lagos,Nigeria,0
657,30,78,2023-03-14,543.21,New Castle,England,0
658,42,24,2023-07-23,875.99,San Antonio,United States,0
659,11,56,2023-11-04,432.10,Sochi,Russia,0
660,25,34,2024-01-19,764.32,Lviv,Ukraine,0
661,66,79,2023-02-11,199.95,Nairobi,Kenya,0
662,34,56,2024-05-21,875.34,San Jose,United States,0
663,1,1,2024-05-21,875.34,Porto,Portugal,0
664,2,3,2024-05-21,875.34,Sao Paulo,Brazil,0
665,12,78,2024-02-14,489.22,Bahia,Brazil,0
666,23,12,2023-04-21,348.67,Los Angeles,United States,0
667,77,45,2023-10-15,124.89,Luanda,Angola,0
668,15,67,2023-09-11,678.45,Lisbon,Portugal,0
669,88,89,2023-01-22,299.99,Lagos,Nigeria,0
670,30,78,2023-03-14,543.21,New Castle,England,0
671,42,24,2023-07-23,875.99,San Antonio,United States,0
672,11,56,2023-11-04,432.10,Sochi,Russia,0
673,25,34,2024-01-19,764.32,Lviv,Ukraine,0
674,66,79,2023-02-11,199.95,Nairobi,Kenya,0
675,34,56,2024-05-21,875.34,San Jose,United States,0
676,1,1,2024-05-21,875.34,Porto,Portugal,0
677,2,3,2024-05-21,875.34,Sao Paulo,Brazil,0
678,12,78,2024-02-14,489.22,Bahia,Brazil,0
679,15,67,2023-09-11,678.45,Lisbon,Portugal,0
680,88,89,2023-01-22,299.99,Lagos,Nigeria,0
681,30,78,2023-03-14,543.21,New Castle,England,0
682,42,24,2023-07-23,875.99,San Antonio,United States,0
683,23,12,2023-04-21,348.67,Los Angeles,United States,0
684,23,12,2023-04-21,348.67,Los Angeles,United States,0
685,77,45,2023-10-15,124.89,Luanda,Angola,0
686,15,67,2023-09-11,678.45,Lisbon,Portugal,0
687,88,89,2023-01-22,299.99,Lagos,Nigeria,0
688,30,78,2023-03-14,543.21,New Castle,England,0
689,42,24,2023-07-23,875.99,San Antonio,United States,0
690,11,56,2023-11-04,432.10,Sochi,Russia,0
691,25,34,2024-01-19,764.32,Lviv,Ukraine,0
692,66,79,2023-02-11,199.95,Nairobi,Kenya,0
693,34,56,2024-05-21,875.34,San Jose,United States,0
694,1,1,2024-05-21,875.34,Porto,Portugal,0
695,2,3,2024-05-21,875.34,Sao Paulo,Brazil,0
696,12,78,2024-02-14,489.22,Bahia,Brazil,0
697,23,12,2023-04-21,348.67,Los Angeles,United States,0
698,77,45,2023-10-15,124.89,Luanda,Angola,0
699,15,67,2023-09-11,678.45,Lisbon,Portugal,0
700,88,89,2023-01-22,299.99,Lagos,Nigeria,0
701,30,78,2023-03-14,543.21,New Castle,England,0
702,42,24,2023-07-23,875.99,San Antonio,United States,0
703,11,56,2023-11-04,432.10,Sochi,Russia,0
704,25,34,2024-01-19,764.32,Lviv,Ukraine,0
705,66,79,2023-02-11,199.95,Nairobi,Kenya,0
706,34,56,2024-05-21,875.34,San Jose,United States,0
707,1,1,2024-05-21,875.34,Porto,Portugal,0
708,2,3,2024-05-21,875.34,Sao Paulo,Brazil,0
709,12,78,2024-02-14,489.22,Bahia,Brazil,0
710,15,67,2023-09-11,678.45,Lisbon,Portugal,0
711,88,89,2023-01-22,299.99,Lagos,Nigeria,0
712,30,78,2023-03-14,543.21,New Castle,England,0
713,42,24,2023-07-23,875.99,San Antonio,United States,0
714,23,12,2023-04-21,348.67,Los Angeles,United States,0
715,23,12,2023-04-21,348.67,Los Angeles,United States,0
716,77,45,2023-10-15,124.89,Luanda,Angola,0
717,15,67,2023-09-11,678.45,Lisbon,Portugal,0
718,88,89,2023-01-22,299.99,Lagos,Nigeria,0
719,30,78,2023-03-14,543.21,New Castle,England,0
720,42,24,2023-07-23,875.99,San Antonio,United States,0
721,11,56,2023-11-04,432.10,Sochi,Russia,0
722,25,34,2024-01-19,764.32,Lviv,Ukraine,0
723,66,79,2023-02-11,199.95,Nairobi,Kenya,0
724,34,56,2024-05-21,875.34,San Jose,United States,0
725,1,1,2024-05-21,875.34,Porto,Portugal,0
726,2,3,2024-05-21,875.34,Sao Paulo,Brazil,0
727,12,78,2024-02-14,489.22,Bahia,Brazil,0
728,23,12,2023-04-21,348.67,Los Angeles,United States,0
729,77,45,2023-10-15,124.89,Luanda,Angola,0
730,15,67,2023-09-11,678.45,Lisbon,Portugal,0
731,88,89,2023-01-22,299.99,Lagos,Nigeria,0
732,30,78,2023-03-14,543.21,New Castle,England,0
733,42,24,2023-07-23,875.99,San Antonio,United States,0
734,11,56,2023-11-04,432.10,Sochi,Russia,0
735,25,34,2024-01-19,764.32,Lviv,Ukraine,0
736,66,79,2023-02-11,199.95,Nairobi,Kenya,0
737,34,56,2024-05-21,875.34,San Jose,United States,0
738,1,1,2024-05-21,875.34,Porto,Portugal,0
739,2,3,2024-05-21,875.34,Sao Paulo,Brazil,0
740,12,78,2024-02-14,489.22,Bahia,Brazil,0
741,15,67,2023-09-11,678.45,Lisbon,Portugal,0
742,88,89,2023-01-22,299.99,Lagos,Nigeria,0
743,30,78,2023-03-14,543.21,New Castle,England,0
744,42,24,2023-07-23,875.99,San Antonio,United States,0
745,23,12,2023-04-21,348.67,Los Angeles,United States,0
746,23,12,2023-04-21,348.67,Los Angeles,United States,0
747,77,45,2023-10-15,124.89,Luanda,Angola,0
748,15,67,2023-09-11,678.45,Lisbon,Portugal,0
749,88,89,2023-01-22,299.99,Lagos,Nigeria,0
750,30,78,2023-03-14,543.21,New Castle,England,0
751,42,24,2023-07-23,875.99,San Antonio,United States,0
752,11,56,2023-11-04,432.10,Sochi,Russia,0
753,25,34,2024-01-19,764.32,Lviv,Ukraine,0
754,66,79,2023-02-11,199.95,Nairobi,Kenya,0
755,34,56,2024-05-21,875.34,San Jose,United States,0
756,1,1,2024-05-21,875.34,Porto,Portugal,0
757,2,3,2024-05-21,875.34,Sao Paulo,Brazil,0
758,12,78,2024-02-14,489.22,Bahia,Brazil,0
759,23,12,2023-04-21,348.67,Los Angeles,United States,0
760,77,45,2023-10-15,124.89,Luanda,Angola,0
761,15,67,2023-09-11,678.45,Lisbon,Portugal,0
762,88,89,2023-01-22,299.99,Lagos,Nigeria,0
763,30,78,2023-03-14,543.21,New Castle,England,0
764,42,24,2023-07-23,875.99,San Antonio,United States,0
765,11,56,2023-11-04,432.10,Sochi,Russia,0
766,25,34,2024-01-19,764.32,Lviv,Ukraine,0
767,66,79,2023-02-11,199.95,Nairobi,Kenya,0
768,34,56,2024-05-21,875.34,San Jose,United States,0
769,1,1,2024-05-21,875.34,Porto,Portugal,0
770,2,3,2024-05-21,875.34,Sao Paulo,Brazil,0
771,12,78,2024-02-14,489.22,Bahia,Brazil,0
772,15,67,2023-09-11,678.45,Lisbon,Portugal,0
773,88,89,2023-01-22,299.99,Lagos,Nigeria,0
774,30,78,2023-03-14,543.21,New Castle,England,0
775,42,24,2023-07-23,875.99,San Antonio,United States,0
776,23,12,2023-04-21,348.67,Los Angeles,United States,0
777,23,12,2023-04-21,348.67,Los Angeles,United States,0
778,77,45,2023-10-15,124.89,Luanda,Angola,0
779,15,67,2023-09-11,678.45,Lisbon,Portugal,0
780,88,89,2023-01-22,299.99,Lagos,Nigeria,0
781,30,78,2023-03-14,543.21,New Castle,England,0
782,42,24,2023-07-23,875.99,San Antonio,United States,0
783,11,56,2023-11-04,432.10,Sochi,Russia,0
784,25,34,2024-01-19,764.32,Lviv,Ukraine,0
785,66,79,2023-02-11,199.95,Nairobi,Kenya,0
786,34,56,2024-05-21,875.34,San Jose,United States,0
787,1,1,2024-05-21,875.34,Porto,Portugal,0
788,2,3,2024-05-21,875.34,Sao Paulo,Brazil,0
789,12,78,2024-02-14,489.22,Bahia,Brazil,0
790,23,12,2023-04-21,348.67,Los Angeles,United States,0
791,77,45,2023-10-15,124.89,Luanda,Angola,0
792,15,67,2023-09-11,678.45,Lisbon,Portugal,0
793,88,89,2023-01-22,299.99,Lagos,Nigeria,0
794,30,78,2023-03-14,543.21,New Castle,England,0
795,42,24,2023-07-23,875.99,San Antonio,United States,0
796,11,56,2023-11-04,432.10,Sochi,Russia,0
797,25,34,2024-01-19,764.32,Lviv,Ukraine,0
798,66,79,2023-02-11,199.95,Nairobi,Kenya,0
799,34,56,2024-05-21,875.34,San Jose,United States,0
800,1,1,2024-05-21,875.34,Porto,Portugal,0
801,2,3,2024-05-21,875.34,Sao Paulo,Brazil,0
802,12,78,2024-02-14,489.22,Bahia,Brazil,0
803,15,67,2023-09-11,678.45,Lisbon,Portugal,0
804,88,89,2023-01-22,299.99,Lagos,Nigeria,0
805,30,78,2023-03-14,543.21,New Castle,England,0
806,42,24,2023-07-23,875.99,San Antonio,United States,0
807,23,12,2023-04-21,348.67,Los Angeles,United States,0
808,23,12,2023-04-21,348.67,Los Angeles,United States,0
809,77,45,2023-10-15,124.89,Luanda,Angola,0
810,15,67,2023-09-11,678.45,Lisbon,Portugal,0
811,88,89,2023-01-22,299.99,Lagos,Nigeria,0
812,30,78,2023-03-14,543.21,New Castle,England,0
813,42,24,2023-07-23,875.99,San Antonio,United States,0
814,11,56,2023-11-04,432.10,Sochi,Russia,0
815,25,34,2024-01-19,764.32,Lviv,Ukraine,0
816,66,79,2023-02-11,199.95,Nairobi,Kenya,0
817,34,56,2024-05-21,875.34,San Jose,United States,0
818,1,1,2024-05-21,875.34,Porto,Portugal,0
819,2,3,2024-05-21,875.34,Sao Paulo,Brazil,0
820,12,78,2024-02-14,489.22,Bahia,Brazil,0
821,23,12,2023-04-21,348.67,Los Angeles,United States,0
822,77,45,2023-10-15,124.89,Luanda,Angola,0
823,15,67,2023-09-11,678.45,Lisbon,Portugal,0
824,88,89,2023-01-22,299.99,Lagos,Nigeria,0
825,30,78,2023-03-14,543.21,New Castle,England,0
826,42,24,2023-07-23,875.99,San Antonio,United States,0
827,11,56,2023-11-04,432.10,Sochi,Russia,0
828,25,34,2024-01-19,764.32,Lviv,Ukraine,0
829,66,79,2023-02-11,199.95,Nairobi,Kenya,0
830,34,56,2024-05-21,875.34,San Jose,United States,0
831,1,1,2024-05-21,875.34,Porto,Portugal,0
832,2,3,2024-05-21,875.34,Sao Paulo,Brazil,0
833,12,78,2024-02-14,489.22,Bahia,Brazil,0
834,15,67,2023-09-11,678.45,Lisbon,Portugal,0
835,88,89,2023-01-22,299.99,Lagos,Nigeria,0
836,30,78,2023-03-14,543.21,New Castle,England,0
837,42,24,2023-07-23,875.99,San Antonio,United States,0
838,23,12,2023-04-21,348.67,Los Angeles,United States,0
839,23,12,2023-04-21,348.67,Los Angeles,United States,0
840,77,45,2023-10-15,124.89,Luanda,Angola,0
841,15,67,2023-09-11,678.45,Lisbon,Portugal,0
842,88,89,2023-01-22,299.99,Lagos,Nigeria,0
843,30,78,2023-03-14,543.21,New Castle,England,0
844,42,24,2023-07-23,875.99,San Antonio,United States,0
845,11,56,2023-11-04,432.10,Sochi,Russia,0
846,25,34,2024-01-19,764.32,Lviv,Ukraine,0
847,66,79,2023-02-11,199.95,Nairobi,Kenya,0
848,34,56,2024-05-21,875.34,San Jose,United States,0
849,1,1,2024-05-21,875.34,Porto,Portugal,0
850,2,3,2024-05-21,875.34,Sao Paulo,Brazil,0
851,12,78,2024-02-14,489.22,Bahia,Brazil,0
852,23,12,2023-04-21,348.67,Los Angeles,United States,0
853,77,45,2023-10-15,124.89,Luanda,Angola,0
854,15,67,2023-09-11,678.45,Lisbon,Portugal,0
855,88,89,2023-01-22,299.99,Lagos,Nigeria,0
856,30,78,2023-03-14,543.21,New Castle,England,0
857,42,24,2023-07-23,875.99,San Antonio,United States,0
858,11,56,2023-11-04,432.10,Sochi,Russia,0
859,25,34,2024-01-19,764.32,Lviv,Ukraine,0
860,66,79,2023-02-11,199.95,Nairobi,Kenya,0
861,34,56,2024-05-21,875.34,San Jose,United States,0
862,1,1,2024-05-21,875.34,Porto,Portugal,0
863,2,3,2024-05-21,875.34,Sao Paulo,Brazil,0
864,12,78,2024-02-14,489.22,Bahia,Brazil,0
865,15,67,2023-09-11,678.45,Lisbon,Portugal,0
866,88,89,2023-01-22,299.99,Lagos,Nigeria,0
867,30,78,2023-03-14,543.21,New Castle,England,0
868,42,24,2023-07-23,875.99,San Antonio,United States,0
869,23,12,2023-04-21,348.67,Los Angeles,United States,0
870,23,12,2023-04-21,348.67,Los Angeles,United States,0
871,77,45,2023-10-15,124.89,Luanda,Angola,0
872,15,67,2023-09-11,678.45,Lisbon,Portugal,0
873,88,89,2023-01-22,299.99,Lagos,Nigeria,0
874,30,78,2023-03-14,543.21,New Castle,England,0
875,42,24,2023-07-23,875.99,San Antonio,United States,0
876,11,56,2023-11-04,432.10,Sochi,Russia,0
877,25,34,2024-01-19,764.32,Lviv,Ukraine,0
878,66,79,2023-02-11,199.95,Nairobi,Kenya,0
879,34,56,2024-05-21,875.34,San Jose,United States,0
880,1,1,2024-05-21,875.34,Porto,Portugal,0
881,2,3,2024-05-21,875.34,Sao Paulo,Brazil,0
882,12,78,2024-02-14,489.22,Bahia,Brazil,0
883,23,12,2023-04-21,348.67,Los Angeles,United States,0
884,77,45,2023-10-15,124.89,Luanda,Angola,0
885,15,67,2023-09-11,678.45,Lisbon,Portugal,0
886,88,89,2023-01-22,299.99,Lagos,Nigeria,0
887,30,78,2023-03-14,543.21,New Castle,England,0
888,42,24,2023-07-23,875.99,San Antonio,United States,0
889,11,56,2023-11-04,432.10,Sochi,Russia,0
890,25,34,2024-01-19,764.32,Lviv,Ukraine,0
891,66,79,2023-02-11,199.95,Nairobi,Kenya,0
892,34,56,2024-05-21,875.34,San Jose,United States,0
893,1,1,2024-05-21,875.34,Porto,Portugal,0
894,2,3,2024-05-21,875.34,Sao Paulo,Brazil,0
895,12,78,2024-02-14,489.22,Bahia,Brazil,0
896,15,67,2023-09-11,678.45,Lisbon,Portugal,0
897,88,89,2023-01-22,299.99,Lagos,Nigeria,0
898,30,78,2023-03-14,543.21,New Castle,England,0
899,42,24,2023-07-23,875.99,San Antonio,United States,0
900,23,12,2023-04-21,348.67,Los Angeles,United States,0
901,23,12,2023-04-21,348.67,Los Angeles,United States,0
902,77,45,2023-10-15,124.89,Luanda,Angola,0
903,15,67,2023-09-11,678.45,Lisbon,Portugal,0
904,88,89,2023-01-22,299.99,Lagos,Nigeria,0
905,30,78,2023-03-14,543.21,New Castle,England,0
906,42,24,2023-07-23,875.99,San Antonio,United States,0
907,11,56,2023-11-04,432.10,Sochi,Russia,0
908,25,34,2024-01-19,764.32,Lviv,Ukraine,0
909,66,79,2023-02-11,199.95,Nairobi,Kenya,0
910,34,56,2024-05-21,875.34,San Jose,United States,0
911,1,1,2024-05-21,875.34,Porto,Portugal,0
912,2,3,2024-05-21,875.34,Sao Paulo,Brazil,0
913,12,78,2024-02-14,489.22,Bahia,Brazil,0
914,23,12,2023-04-21,348.67,Los Angeles,United States,0
915,77,45,2023-10-15,124.89,Luanda,Angola,0
916,15,67,2023-09-11,678.45,Lisbon,Portugal,0
917,88,89,2023-01-22,299.99,Lagos,Nigeria,0
918,30,78,2023-03-14,543.21,New Castle,England,0
919,42,24,2023-07-23,875.99,San Antonio,United States,0
920,11,56,2023-11-04,432.10,Sochi,Russia,0
921,25,34,2024-01-19,764.32,Lviv,Ukraine,0
922,66,79,2023-02-11,199.95,Nairobi,Kenya,0
923,34,56,2024-05-21,875.34,San Jose,United States,0
924,1,1,2024-05-21,875.34,Porto,Portugal,0
925,2,3,2024-05-21,875.34,Sao Paulo,Brazil,0
926,12,78,2024-02-14,489.22,Bahia,Brazil,0
927,15,67,2023-09-11,678.45,Lisbon,Portugal,0
928,88,89,2023-01-22,299.99,Lagos,Nigeria,0
929,30,78,2023-03-14,543.21,New Castle,England,0
930,42,24,2023-07-23,875.99,San Antonio,United States,0
931,23,12,2023-04-21,348.67,Los Angeles,United States,0
932,23,12,2023-04-21,348.67,Los Angeles,United States,0
933,77,45,2023-10-15,124.89,Luanda,Angola,0
934,15,67,2023-09-11,678.45,Lisbon,Portugal,0
935,88,89,2023-01-22,299.99,Lagos,Nigeria,0
936,30,78,2023-03-14,543.21,New Castle,England,0
937,42,24,2023-07-23,875.99,San Antonio,United States,0
938,11,56,2023-11-04,432.10,Sochi,Russia,0
939,25,34,2024-01-19,764.32,Lviv,Ukraine,0
940,66,79,2023-02-11,199.95,Nairobi,Kenya,0
941,34,56,2024-05-21,875.34,San Jose,United States,0
942,1,1,2024-05-21,875.34,Porto,Portugal,0
943,2,3,2024-05-21,875.34,Sao Paulo,Brazil,0
944,12,78,2024-02-14,489.22,Bahia,Brazil,0
945,23,12,2023-04-21,348.67,Los Angeles,United States,0
946,77,45,2023-10-15,124.89,Luanda,Angola,0
947,15,67,2023-09-11,678.45,Lisbon,Portugal,0
948,88,89,2023-01-22,299.99,Lagos,Nigeria,0
949,30,78,2023-03-14,543.21,New Castle,England,0
950,42,24,2023-07-23,875.99,San Antonio,United States,0
951,11,56,2023-11-04,432.10,Sochi,Russia,0
952,25,34,2024-01-19,764.32,Lviv,Ukraine,0
